Generation,Nice,Bullies
3218,861,1, 
3219,861,1, 
3220,861,1, 
3221,861,1, 
3222,861,1, 
3223,862,1, 
3224,862,1, 
3225,862,1, 
3226,863,1, 
3227,863,1, 
3228,863,1, 
3229,863,1, 
3230,863,1, 
3231,864,1, 
3232,865,1, 
3233,866,1, 
3234,867,1, 
3235,868,1, 
3236,869,1, 
3237,870,1, 
3238,871,1, 
3239,870,1, 
3240,870,1, 
3241,870,1, 
3242,871,1, 
3243,872,1, 
3244,872,1, 
3245,872,1, 
3246,872,1, 
3247,872,1, 
3248,873,1, 
3249,873,1, 
3250,874,1, 
3251,875,1, 
3252,875,1, 
3253,875,1, 
3254,875,1, 
3255,875,1, 
3256,875,1, 
3257,876,1, 
3258,877,1, 
3259,878,1, 
3260,878,1, 
3261,877,1, 
3262,877,1, 
3263,877,1, 
3264,878,1, 
3265,878,1, 
3266,879,1, 
3267,879,1, 
3268,879,1, 
3269,879,1, 
3270,880,1, 
3271,880,1, 
3272,881,1, 
3273,881,1, 
3274,881,1, 
3275,881,1, 
3276,881,1, 
3277,881,1, 
3278,881,1, 
3279,882,1, 
3280,883,1, 
3281,884,1, 
3282,884,1, 
3283,884,1, 
3284,884,1, 
3285,884,1, 
3286,884,1, 
3287,884,1, 
3288,884,1, 
3289,884,1, 
3290,884,1, 
3291,885,1, 
3292,883,1, 
3293,884,1, 
3294,884,1, 
3295,885,1, 
3296,886,1, 
3297,886,1, 
3298,886,1, 
3299,886,1, 
3300,886,1, 
3301,887,1, 
3302,888,1, 
3303,888,1, 
3304,888,1, 
3305,888,1, 
3306,888,1, 
3307,889,1, 
3308,889,1, 
3309,890,1, 
3310,890,1, 
3311,890,1, 
3312,890,1, 
3313,891,1, 
3314,891,1, 
3315,892,1, 
3316,892,1, 
3317,892,1, 
3318,892,1, 
3319,892,1, 
3320,892,1, 
3321,893,1, 
3322,893,1, 
3323,893,1, 
3324,893,1, 
3325,893,1, 
3326,893,1, 
3327,894,1, 
3328,894,1, 
3329,895,1, 
3330,895,1, 
3331,895,1, 
3332,896,1, 
3333,897,1, 
3334,897,1, 
3335,897,1, 
3336,897,1, 
3337,898,1, 
3338,898,1, 
3339,898,1, 
3340,898,1, 
3341,899,1, 
3342,899,1, 
3343,899,1, 
3344,899,1, 
3345,900,1, 
3346,901,1, 
3347,901,1, 
3348,902,1, 
3349,902,1, 
3350,902,1, 
3351,902,1, 
3352,902,1, 
3353,903,1, 
3354,904,1, 
3355,904,1, 
3356,905,1, 
3357,905,1, 
3358,905,1, 
3359,905,1, 
3360,905,1, 
3361,905,1, 
3362,906,1, 
3363,906,1, 
3364,907,1, 
3365,906,1, 
3366,906,1, 
3367,906,1, 
3368,906,1, 
3369,907,1, 
3370,908,1, 
3371,908,1, 
3372,908,1, 
3373,909,1, 
3374,909,1, 
3375,910,1, 
3376,910,1, 
3377,910,1, 
3378,910,1, 
3379,911,1, 
3380,911,1, 
3381,910,1, 
3382,911,1, 
3383,912,1, 
3384,912,1, 
3385,913,1, 
3386,913,1, 
3387,913,1, 
3388,913,1, 
3389,913,1, 
3390,913,1, 
3391,913,1, 
3392,913,1, 
3393,913,1, 
3394,915,1, 
3395,915,1, 
3396,915,1, 
3397,916,1, 
3398,916,1, 
3399,916,1, 
3400,916,1, 
3401,917,1, 
3402,917,1, 
3403,917,1, 
3404,917,1, 
3405,917,1, 
3406,917,1, 
3407,917,1, 
3408,917,1, 
3409,918,1, 
3410,919,1, 
3411,919,1, 
3412,920,1, 
3413,920,1, 
3414,920,1, 
3415,920,1, 
3416,921,1, 
3417,921,1, 
3418,921,1, 
3419,921,1, 
3420,920,1, 
3421,921,1, 
3422,921,1, 
3423,921,1, 
3424,921,1, 
3425,921,1, 
3426,922,1, 
3427,921,1, 
3428,921,1, 
3429,921,1, 
3430,921,1, 
3431,921,1, 
3432,923,1, 
3433,923,1, 
3434,923,1, 
3435,924,1, 
3436,925,1, 
3437,926,1, 
3438,926,1, 
3439,926,1, 
3440,927,1, 
3441,927,1, 
3442,928,1, 
3443,927,1, 
3444,927,1, 
3445,927,1, 
3446,928,1, 
3447,928,1, 
3448,928,1, 
3449,929,1, 
3450,929,1, 
3451,929,1, 
3452,929,1, 
3453,928,1, 
3454,928,1, 
3455,928,1, 
3456,928,1, 
3457,928,1, 
3458,928,1, 
3459,928,1, 
3460,928,1, 
3461,928,1, 
3462,928,1, 
3463,928,1, 
3464,929,1, 
3465,929,1, 
3466,929,1, 
3467,929,1, 
3468,929,1, 
3469,929,1, 
3470,930,1, 
3471,930,1, 
3472,931,1, 
3473,931,1, 
3474,931,1, 
3475,932,1, 
3476,932,1, 
3477,933,1, 
3478,934,1, 
3479,935,1, 
3480,935,1, 
3481,936,1, 
3482,936,1, 
3483,936,1, 
3484,936,1, 
3485,937,1, 
3486,937,1, 
3487,937,1, 
3488,937,1, 
3489,937,1, 
3490,937,1, 
3491,938,1, 
3492,938,1, 
3493,938,1, 
3494,938,1, 
3495,939,1, 
3496,939,1, 
3497,940,1, 
3498,940,1, 
3499,940,1, 
3500,940,1, 
3501,940,1, 
3502,940,1, 
3503,940,1, 
3504,940,1, 
3505,940,1, 
3506,940,1, 
3507,940,1, 
3508,941,1, 
3509,942,1, 
3510,942,1, 
3511,944,1, 
3512,945,1, 
3513,945,1, 
3514,944,1, 
3515,944,1, 
3516,943,1, 
3517,943,1, 
3518,942,1, 
3519,941,1, 
3520,941,1, 
3521,941,1, 
3522,941,1, 
3523,941,1, 
3524,941,1, 
3525,942,1, 
3526,942,1, 
3527,943,1, 
3528,945,1, 
3529,946,1, 
3530,946,1, 
3531,947,1, 
3532,948,1, 
3533,948,1, 
3534,949,1, 
3535,950,1, 
3536,950,1, 
3537,950,1, 
3538,950,1, 
3539,951,1, 
3540,951,1, 
3541,951,1, 
3542,951,1, 
3543,952,1, 
3544,953,1, 
3545,953,1, 
3546,953,1, 
3547,954,1, 
3548,955,1, 
3549,954,1, 
3550,953,1, 
3551,953,1, 
3552,953,1, 
3553,953,1, 
3554,953,1, 
3555,953,1, 
3556,953,1, 
3557,953,1, 
3558,954,1, 
3559,954,1, 
3560,955,1, 
3561,955,1, 
3562,956,1, 
3563,957,1, 
3564,957,1, 
3565,958,1, 
3566,958,1, 
3567,958,1, 
3568,959,1, 
3569,959,1, 
3570,960,1, 
3571,960,1, 
3572,960,1, 
3573,960,1, 
3574,961,1, 
3575,961,1, 
3576,962,1, 
3577,962,1, 
3578,962,1, 
3579,964,1, 
3580,964,1, 
3581,965,1, 
3582,966,1, 
3583,967,1, 
3584,967,1, 
3585,968,1, 
3586,970,1, 
3587,971,1, 
3588,972,1, 
3589,973,1, 
3590,972,1, 
3591,973,1, 
3592,973,1, 
3593,973,1, 
3594,973,1, 
3595,974,1, 
3596,974,1, 
3597,975,1, 
3598,975,1, 
3599,975,1, 
3600,976,1, 
3601,976,1, 
3602,976,1, 
3603,976,1, 
3604,976,1, 
3605,976,1, 
3606,975,1, 
3607,975,1, 
3608,975,1, 
3609,975,1, 
3610,975,1, 
3611,975,1, 
3612,976,1, 
3613,976,1, 
3614,977,1, 
3615,978,1, 
3616,978,1, 
3617,978,1, 
3618,978,1, 
3619,978,1, 
3620,978,1, 
3621,978,1, 
3622,979,1, 
3623,980,1, 
3624,980,1, 
3625,980,1, 
3626,981,1, 
3627,981,1, 
3628,981,1, 
3629,981,1, 
3630,982,1, 
3631,983,1, 
3632,983,1, 
3633,983,1, 
3634,983,1, 
3635,984,1, 
3636,984,1, 
3637,984,1, 
3638,984,1, 
3639,985,1, 
3640,985,1, 
3641,985,1, 
3642,985,1, 
3643,985,1, 
3644,985,1, 
3645,986,1, 
3646,987,1, 
3647,988,1, 
3648,988,1, 
3649,988,1, 
3650,989,1, 
3651,989,1, 
3652,989,1, 
3653,989,1, 
3654,989,1, 
3655,990,1, 
3656,990,1, 
3657,990,1, 
3658,991,1, 
3659,992,1, 
3660,992,1, 
3661,993,1, 
3662,993,1, 
3663,992,1, 
3664,993,1, 
3665,993,1, 
3666,994,1, 
3667,994,1, 
3668,994,1, 
3669,994,1, 
3670,994,1, 
3671,994,1, 
3672,994,1, 
3673,994,1, 
3674,994,1, 
3675,994,1, 
3676,994,1, 
3677,994,1, 
3678,994,1, 
3679,995,1, 
3680,995,1, 
3681,996,1, 
3682,996,1, 
3683,996,1, 
3684,996,1, 
3685,996,1, 
3686,996,1, 
3687,997,1, 
3688,997,1, 
3689,997,1, 
3690,997,1, 
3691,997,1, 
3692,997,1, 
3693,997,1, 
3694,997,1, 
3695,997,1, 
3696,998,1, 
3697,998,1, 
3698,998,1, 
3699,998,1, 
3700,997,1, 
3701,997,1, 
3702,998,1, 
3703,998,1, 
3704,999,1, 
3705,1000,1, 
3706,1001,1, 
3707,1001,1, 
3708,999,1, 
3709,1000,1, 
3710,1000,1, 
3711,1001,1, 
3712,1001,1, 
3713,1002,1, 
3714,1002,1, 
3715,1002,1, 
3716,1002,1, 
3717,1003,1, 
3718,1003,1, 
3719,1003,1, 
3720,1004,1, 
3721,1004,1, 
3722,1004,1, 
3723,1004,1, 
3724,1004,1, 
3725,1004,1, 
3726,1005,1, 
3727,1006,1, 
3728,1006,1, 
3729,1007,1, 
3730,1007,1, 
3731,1008,1, 
3732,1008,1, 
3733,1008,1, 
3734,1008,1, 
3735,1008,1, 
3736,1009,1, 
3737,1009,1, 
3738,1010,1, 
3739,1010,1, 
3740,1010,1, 
3741,1010,1, 
3742,1011,1, 
3743,1011,1, 
3744,1012,1, 
3745,1013,1, 
3746,1013,1, 
3747,1013,1, 
3748,1014,1, 
3749,1015,1, 
3750,1015,1, 
3751,1014,1, 
3752,1014,1, 
3753,1015,1, 
3754,1016,1, 
3755,1016,1, 
3756,1017,1, 
3757,1017,1, 
3758,1017,1, 
3759,1017,1, 
3760,1017,1, 
3761,1017,1, 
3762,1017,1, 
3763,1017,1, 
3764,1017,1, 
3765,1017,1, 
3766,1017,1, 
3767,1017,1, 
3768,1018,1, 
3769,1019,1, 
3770,1020,1, 
3771,1020,1, 
3772,1021,1, 
3773,1021,1, 
3774,1021,1, 
3775,1021,1, 
3776,1022,1, 
3777,1023,1, 
3778,1024,1, 
3779,1025,1, 
3780,1025,1, 
3781,1025,1, 
3782,1025,1, 
3783,1026,1, 
3784,1027,1, 
3785,1027,1, 
3786,1027,1, 
3787,1027,1, 
3788,1027,1, 
3789,1028,1, 
3790,1029,1, 
3791,1029,1, 
3792,1030,1, 
3793,1030,1, 
3794,1031,1, 
3795,1031,1, 
3796,1032,1, 
3797,1033,1, 
3798,1034,1, 
3799,1034,1, 
3800,1034,1, 
3801,1035,1, 
3802,1036,1, 
3803,1037,1, 
3804,1039,1, 
3805,1040,1, 
3806,1040,1, 
3807,1041,1, 
3808,1041,1, 
3809,1042,1, 
3810,1043,1, 
3811,1044,1, 
3812,1045,1, 
3813,1045,1, 
3814,1046,1, 
3815,1047,1, 
3816,1048,1, 
3817,1049,1, 
3818,1050,1, 
3819,1050,1, 
3820,1051,1, 
3821,1051,1, 
3822,1052,1, 
3823,1052,1, 
3824,1052,1, 
3825,1052,1, 
3826,1052,1, 
3827,1052,1, 
3828,1052,1, 
3829,1053,1, 
3830,1053,1, 
3831,1053,1, 
3832,1053,1, 
3833,1054,1, 
3834,1054,1, 
3835,1054,1, 
3836,1055,1, 
3837,1055,1, 
3838,1055,1, 
3839,1055,1, 
3840,1053,1, 
3841,1053,1, 
3842,1053,1, 
3843,1053,1, 
3844,1053,1, 
3845,1053,1, 
3846,1053,1, 
3847,1054,1, 
3848,1055,1, 
3849,1055,1, 
3850,1055,1, 
3851,1056,1, 
3852,1057,1, 
3853,1057,1, 
3854,1057,1, 
3855,1057,1, 
3856,1057,1, 
3857,1056,1, 
3858,1057,1, 
3859,1057,1, 
3860,1057,1, 
3861,1058,1, 
3862,1058,1, 
3863,1058,1, 
3864,1058,1, 
3865,1058,1, 
3866,1058,1, 
3867,1058,1, 
3868,1058,1, 
3869,1058,1, 
3870,1058,1, 
3871,1059,1, 
3872,1060,1, 
3873,1060,1, 
3874,1060,1, 
3875,1061,1, 
3876,1061,1, 
3877,1062,1, 
3878,1062,1, 
3879,1062,1, 
3880,1062,1, 
3881,1063,1, 
3882,1063,1, 
3883,1063,1, 
3884,1063,1, 
3885,1063,1, 
3886,1064,1, 
3887,1064,1, 
3888,1064,1, 
3889,1065,1, 
3890,1065,1, 
3891,1066,1, 
3892,1066,1, 
3893,1067,1, 
3894,1067,1, 
3895,1068,1, 
3896,1068,1, 
3897,1068,1, 
3898,1069,1, 
3899,1069,1, 
3900,1069,1, 
3901,1070,1, 
3902,1070,1, 
3903,1069,1, 
3904,1069,1, 
3905,1067,1, 
3906,1068,1, 
3907,1068,1, 
3908,1069,1, 
3909,1070,1, 
3910,1070,1, 
3911,1071,1, 
3912,1071,1, 
3913,1072,1, 
3914,1072,1, 
3915,1072,1, 
3916,1072,1, 
3917,1072,1, 
3918,1072,1, 
3919,1071,1, 
3920,1071,1, 
3921,1071,1, 
3922,1071,1, 
3923,1071,1, 
3924,1071,1, 
3925,1071,1, 
3926,1071,1, 
3927,1072,1, 
3928,1073,1, 
3929,1074,1, 
3930,1074,1, 
3931,1075,1, 
3932,1076,1, 
3933,1077,1, 
3934,1078,1, 
3935,1079,1, 
3936,1079,1, 
3937,1079,1, 
3938,1080,1, 
3939,1080,1, 
3940,1080,1, 
3941,1080,1, 
3942,1080,1, 
3943,1080,1, 
3944,1081,1, 
3945,1082,1, 
3946,1083,1, 
3947,1084,1, 
3948,1084,1, 
3949,1084,1, 
3950,1085,1, 
3951,1085,1, 
3952,1085,1, 
3953,1086,1, 
3954,1086,1, 
3955,1087,1, 
3956,1087,1, 
3957,1087,1, 
3958,1087,1, 
3959,1087,1, 
3960,1088,1, 
3961,1088,1, 
3962,1088,1, 
3963,1088,1, 
3964,1089,1, 
3965,1089,1, 
3966,1089,1, 
3967,1089,1, 
3968,1089,1, 
3969,1089,1, 
3970,1088,1, 
3971,1088,1, 
3972,1088,1, 
3973,1088,1, 
3974,1089,1, 
3975,1089,1, 
3976,1090,1, 
3977,1090,1, 
3978,1089,1, 
3979,1089,1, 
3980,1090,1, 
3981,1091,1, 
3982,1092,1, 
3983,1092,1, 
3984,1092,1, 
3985,1092,1, 
3986,1093,1, 
3987,1093,1, 
3988,1094,1, 
3989,1094,1, 
3990,1094,1, 
3991,1094,1, 
3992,1094,1, 
3993,1094,1, 
3994,1095,1, 
3995,1095,1, 
3996,1095,1, 
3997,1095,1, 
3998,1095,1, 
3999,1096,1, 
4000,1096,1, 
4001,1096,1, 
4002,1096,1, 
4003,1096,1, 
4004,1096,1, 
4005,1096,1, 
4006,1096,1, 
4007,1096,1, 
4008,1096,1, 
4009,1096,1, 
4010,1097,1, 
4011,1097,1, 
4012,1098,1, 
4013,1098,1, 
4014,1098,1, 
4015,1098,1, 
4016,1098,1, 
4017,1098,1, 
4018,1098,1, 
4019,1099,1, 
4020,1099,1, 
4021,1100,1, 
4022,1102,1, 
4023,1103,1, 
4024,1102,1, 
4025,1102,1, 
4026,1103,1, 
4027,1103,1, 
4028,1104,1, 
4029,1105,1, 
4030,1105,1, 
4031,1105,1, 
4032,1106,1, 
4033,1106,1, 
4034,1106,1, 
4035,1106,1, 
4036,1106,1, 
4037,1107,1, 
4038,1107,1, 
4039,1108,1, 
4040,1108,1, 
4041,1109,1, 
4042,1109,1, 
4043,1109,1, 
4044,1109,1, 
4045,1109,1, 
4046,1110,1, 
4047,1112,1, 
4048,1113,1, 
4049,1114,1, 
4050,1115,1, 
4051,1116,1, 
4052,1116,1, 
4053,1116,1, 
4054,1117,1, 
4055,1117,1, 
4056,1118,1, 
4057,1119,1, 
4058,1118,1, 
4059,1118,1, 
4060,1118,1, 
4061,1118,1, 
4062,1118,1, 
4063,1119,1, 
4064,1119,1, 
4065,1120,1, 
4066,1120,1, 
4067,1120,1, 
4068,1121,1, 
4069,1121,1, 
4070,1121,1, 
4071,1121,1, 
4072,1121,1, 
4073,1121,1, 
4074,1122,1, 
4075,1123,1, 
4076,1124,1, 
4077,1124,1, 
4078,1125,1, 
4079,1126,1, 
4080,1126,1, 
4081,1127,1, 
4082,1128,1, 
4083,1129,1, 
4084,1129,1, 
4085,1129,1, 
4086,1129,1, 
4087,1129,1, 
4088,1129,1, 
4089,1129,1, 
4090,1130,1, 
4091,1130,1, 
4092,1131,1, 
4093,1131,1, 
4094,1132,1, 
4095,1133,1, 
4096,1133,1, 
4097,1134,1, 
4098,1134,1, 
4099,1134,1, 
4100,1134,1, 
4101,1135,1, 
4102,1135,1, 
4103,1135,1, 
4104,1135,1, 
4105,1136,1, 
4106,1136,1, 
4107,1137,1, 
4108,1137,1, 
4109,1137,1, 
4110,1138,1, 
4111,1136,1, 
4112,1135,1, 
4113,1135,1, 
4114,1135,1, 
4115,1136,1, 
4116,1137,1, 
4117,1137,1, 
4118,1137,1, 
4119,1136,1, 
4120,1137,1, 
4121,1138,1, 
4122,1139,1, 
4123,1139,1, 
4124,1140,1, 
4125,1140,1, 
4126,1140,1, 
4127,1140,1, 
4128,1140,1, 
4129,1140,1, 
4130,1140,1, 
4131,1140,1, 
4132,1139,1, 
4133,1139,1, 
4134,1139,1, 
4135,1139,1, 
4136,1139,1, 
4137,1139,1, 
4138,1140,1, 
4139,1141,1, 
4140,1142,1, 
4141,1142,1, 
4142,1142,1, 
4143,1141,1, 
4144,1141,1, 
4145,1143,1, 
4146,1143,1, 
4147,1144,1, 
4148,1144,1, 
4149,1144,1, 
4150,1144,1, 
4151,1143,1, 
4152,1143,1, 
4153,1143,1, 
4154,1144,1, 
4155,1143,1, 
4156,1143,1, 
4157,1143,1, 
4158,1144,1, 
4159,1144,1, 
4160,1144,1, 
4161,1144,1, 
4162,1145,1, 
4163,1146,1, 
4164,1146,1, 
4165,1146,1, 
4166,1146,1, 
4167,1146,1, 
4168,1146,1, 
4169,1147,1, 
4170,1147,1, 
4171,1147,1, 
4172,1148,1, 
4173,1149,1, 
4174,1149,1, 
4175,1149,1, 
4176,1150,1, 
4177,1151,1, 
4178,1152,1, 
4179,1152,1, 
4180,1152,1, 
4181,1153,1, 
4182,1153,1, 
4183,1153,1, 
4184,1154,1, 
4185,1154,1, 
4186,1155,1, 
4187,1155,1, 
4188,1155,1, 
4189,1155,1, 
4190,1155,1, 
4191,1155,1, 
4192,1155,1, 
4193,1156,1, 
4194,1156,1, 
4195,1156,1, 
4196,1156,1, 
4197,1156,1, 
4198,1156,1, 
4199,1156,1, 
4200,1156,1, 
4201,1156,1, 
4202,1157,1, 
4203,1157,1, 
4204,1158,1, 
4205,1159,1, 
4206,1160,1, 
4207,1160,1, 
4208,1160,1, 
4209,1160,1, 
4210,1160,1, 
4211,1160,1, 
4212,1160,1, 
4213,1160,1, 
4214,1161,1, 
4215,1162,1, 
4216,1163,1, 
4217,1165,1, 
4218,1166,1, 
4219,1167,1, 
4220,1167,1, 
4221,1167,1, 
4222,1167,1, 
4223,1167,1, 
4224,1168,1, 
4225,1168,1, 
4226,1168,1, 
4227,1168,1, 
4228,1169,1, 
4229,1170,1, 
4230,1170,1, 
4231,1170,1, 
4232,1171,1, 
4233,1171,1, 
4234,1172,1, 
4235,1172,1, 
4236,1172,1, 
4237,1172,1, 
4238,1172,1, 
4239,1172,1, 
4240,1172,1, 
4241,1173,1, 
4242,1174,1, 
4243,1175,1, 
4244,1175,1, 
4245,1175,1, 
4246,1176,1, 
4247,1176,1, 
4248,1176,1, 
4249,1176,1, 
4250,1176,1, 
4251,1176,1, 
4252,1176,1, 
4253,1176,1, 
4254,1177,1, 
4255,1177,1, 
4256,1177,1, 
4257,1178,1, 
4258,1179,1, 
4259,1179,1, 
4260,1179,1, 
4261,1179,1, 
4262,1180,1, 
4263,1180,1, 
4264,1180,1, 
4265,1180,1, 
4266,1180,1, 
4267,1180,1, 
4268,1180,1, 
4269,1180,1, 
4270,1180,1, 
4271,1181,1, 
4272,1181,1, 
4273,1182,1, 
4274,1182,1, 
4275,1183,1, 
4276,1184,1, 
4277,1184,1, 
4278,1184,1, 
4279,1184,1, 
4280,1185,1, 
4281,1185,1, 
4282,1186,1, 
4283,1186,1, 
4284,1186,1, 
4285,1186,1, 
4286,1186,1, 
4287,1187,1, 
4288,1186,1, 
4289,1186,1, 
4290,1186,1, 
4291,1187,1, 
4292,1188,1, 
4293,1189,1, 
4294,1190,1, 
4295,1190,1, 
4296,1191,1, 
4297,1192,1, 
4298,1192,1, 
4299,1192,1, 
4300,1193,1, 
4301,1192,1, 
4302,1193,1, 
4303,1193,1, 
4304,1194,1, 
4305,1195,1, 
4306,1195,1, 
4307,1196,1, 
4308,1196,1, 
4309,1197,1, 
4310,1197,1, 
4311,1197,1, 
4312,1197,1, 
4313,1198,1, 
4314,1198,1, 
4315,1198,1, 
4316,1198,1, 
4317,1199,1, 
4318,1199,1, 
4319,1199,1, 
4320,1200,1, 
4321,1200,1, 
4322,1201,1, 
4323,1202,1, 
4324,1204,1, 
4325,1204,1, 
4326,1204,1, 
4327,1205,1, 
4328,1205,1, 
4329,1205,1, 
4330,1206,1, 
4331,1206,1, 
4332,1206,1, 
4333,1206,1, 
4334,1207,1, 
4335,1207,1, 
4336,1207,1, 
4337,1207,1, 
4338,1207,1, 
4339,1207,1, 
4340,1208,1, 
4341,1208,1, 
4342,1208,1, 
4343,1208,1, 
4344,1208,1, 
4345,1208,1, 
4346,1208,1, 
4347,1208,1, 
4348,1208,1, 
4349,1207,1, 
4350,1207,1, 
4351,1207,1, 
4352,1208,1, 
4353,1208,1, 
4354,1209,1, 
4355,1210,1, 
4356,1210,1, 
4357,1211,1, 
4358,1211,1, 
4359,1212,1, 
4360,1213,1, 
4361,1214,1, 
4362,1214,1, 
4363,1215,1, 
4364,1215,1, 
4365,1215,1, 
4366,1215,1, 
4367,1215,1, 
4368,1215,1, 
4369,1214,1, 
4370,1214,1, 
4371,1214,1, 
4372,1214,1, 
4373,1214,1, 
4374,1214,1, 
4375,1214,1, 
4376,1215,1, 
4377,1215,1, 
4378,1215,1, 
4379,1215,1, 
4380,1215,1, 
4381,1215,1, 
4382,1215,1, 
4383,1215,1, 
4384,1215,1, 
4385,1215,1, 
4386,1216,1, 
4387,1216,1, 
4388,1215,1, 
4389,1216,1, 
4390,1216,1, 
4391,1216,1, 
4392,1217,1, 
4393,1218,1, 
4394,1218,1, 
4395,1218,1, 
4396,1218,1, 
4397,1219,1, 
4398,1220,1, 
4399,1221,1, 
4400,1222,1, 
4401,1223,1, 
4402,1223,1, 
4403,1223,1, 
4404,1223,1, 
4405,1223,1, 
4406,1223,1, 
4407,1223,1, 
4408,1223,1, 
4409,1223,1, 
4410,1224,1, 
4411,1223,1, 
4412,1223,1, 
4413,1223,1, 
4414,1224,1, 
4415,1224,1, 
4416,1225,1, 
4417,1225,1, 
4418,1225,1, 
4419,1226,1, 
4420,1227,1, 
4421,1227,1, 
4422,1227,1, 
4423,1226,1, 
4424,1226,1, 
4425,1227,1, 
4426,1228,1, 
4427,1228,1, 
4428,1229,1, 
4429,1230,1, 
4430,1230,1, 
4431,1230,1, 
4432,1230,1, 
4433,1231,1, 
4434,1232,1, 
4435,1233,1, 
4436,1233,1, 
4437,1234,1, 
4438,1235,1, 
4439,1235,1, 
4440,1235,1, 
4441,1235,1, 
4442,1235,1, 
4443,1235,1, 
4444,1236,1, 
4445,1237,1, 
4446,1238,1, 
4447,1238,1, 
4448,1238,1, 
4449,1238,1, 
4450,1239,1, 
4451,1239,1, 
4452,1240,1, 
4453,1241,1, 
4454,1241,1, 
4455,1241,1, 
4456,1241,1, 
4457,1241,1, 
4458,1241,1, 
4459,1241,1, 
4460,1241,1, 
4461,1240,1, 
4462,1240,1, 
4463,1240,1, 
4464,1241,1, 
4465,1241,1, 
4466,1242,1, 
4467,1242,1, 
4468,1242,1, 
4469,1242,1, 
4470,1243,1, 
4471,1243,1, 
4472,1243,1, 
4473,1243,1, 
4474,1244,1, 
4475,1245,1, 
4476,1245,1, 
4477,1245,1, 
4478,1245,1, 
4479,1245,1, 
4480,1244,1, 
4481,1244,1, 
4482,1244,1, 
4483,1245,1, 
4484,1245,1, 
4485,1246,1, 
4486,1247,1, 
4487,1247,1, 
4488,1248,1, 
4489,1248,1, 
4490,1248,1, 
4491,1248,1, 
4492,1248,1, 
4493,1248,1, 
4494,1248,1, 
4495,1248,1, 
4496,1248,1, 
4497,1248,1, 
4498,1248,1, 
4499,1249,1, 
4500,1249,1, 
4501,1249,1, 
4502,1249,1, 
4503,1249,1, 
4504,1249,1, 
4505,1250,1, 
4506,1251,1, 
4507,1251,1, 
4508,1251,1, 
4509,1252,1, 
4510,1253,1, 
4511,1253,1, 
4512,1253,1, 
4513,1253,1, 
4514,1253,1, 
4515,1253,1, 
4516,1254,1, 
4517,1255,1, 
4518,1255,1, 
4519,1255,1, 
4520,1256,1, 
4521,1257,1, 
4522,1257,1, 
4523,1257,1, 
4524,1256,1, 
4525,1256,1, 
4526,1256,1, 
4527,1257,1, 
4528,1257,1, 
4529,1258,1, 
4530,1259,1, 
4531,1259,1, 
4532,1260,1, 
4533,1260,1, 
4534,1260,1, 
4535,1261,1, 
4536,1262,1, 
4537,1262,1, 
4538,1262,1, 
4539,1262,1, 
4540,1263,1, 
4541,1263,1, 
4542,1263,1, 
4543,1263,1, 
4544,1264,1, 
4545,1265,1, 
4546,1266,1, 
4547,1266,1, 
4548,1266,1, 
4549,1266,1, 
4550,1267,1, 
4551,1267,1, 
4552,1268,1, 
4553,1268,1, 
4554,1269,1, 
4555,1269,1, 
4556,1270,1, 
4557,1270,1, 
4558,1270,1, 
4559,1271,1, 
4560,1272,1, 
4561,1272,1, 
4562,1273,1, 
4563,1272,1, 
4564,1272,1, 
4565,1272,1, 
4566,1272,1, 
4567,1272,1, 
4568,1272,1, 
4569,1272,1, 
4570,1273,1, 
4571,1273,1, 
4572,1273,1, 
4573,1273,1, 
4574,1274,1, 
4575,1275,1, 
4576,1275,1, 
4577,1276,1, 
4578,1276,1, 
4579,1277,1, 
4580,1277,1, 
4581,1277,1, 
4582,1277,1, 
4583,1277,1, 
4584,1278,1, 
4585,1278,1, 
4586,1278,1, 
4587,1279,1, 
4588,1279,1, 
4589,1277,1, 
4590,1277,1, 
4591,1277,1, 
4592,1277,1, 
4593,1277,1, 
4594,1277,1, 
4595,1277,1, 
4596,1278,1, 
4597,1279,1, 
4598,1281,1, 
4599,1281,1, 
4600,1281,1, 
4601,1282,1, 
4602,1282,1, 
4603,1282,1, 
4604,1282,1, 
4605,1282,1, 
4606,1282,1, 
4607,1282,1, 
4608,1283,1, 
4609,1284,1, 
4610,1284,1, 
4611,1285,1, 
4612,1286,1, 
4613,1287,1, 
4614,1287,1, 
4615,1287,1, 
4616,1287,1, 
4617,1287,1, 
4618,1287,1, 
4619,1288,1, 
4620,1288,1, 
4621,1289,1, 
4622,1289,1, 
4623,1289,1, 
4624,1289,1, 
4625,1289,1, 
4626,1290,1, 
4627,1291,1, 
4628,1291,1, 
4629,1291,1, 
4630,1291,1, 
4631,1292,1, 
4632,1293,1, 
4633,1295,1, 
4634,1295,1, 
4635,1295,1, 
4636,1296,1, 
4637,1297,1, 
4638,1298,1, 
4639,1298,1, 
4640,1298,1, 
4641,1299,1, 
4642,1300,1, 
4643,1301,1, 
4644,1302,1, 
4645,1301,1, 
4646,1301,1, 
4647,1301,1, 
4648,1301,1, 
4649,1301,1, 
4650,1301,1, 
4651,1301,1, 
4652,1302,1, 
4653,1301,1, 
4654,1301,1, 
4655,1302,1, 
4656,1302,1, 
4657,1302,1, 
4658,1302,1, 
4659,1303,1, 
4660,1303,1, 
4661,1303,1, 
4662,1303,1, 
4663,1303,1, 
4664,1303,1, 
